run_date,region,time,model,n,dry,light,mod,heavy
2026-07-22,성남시수정구,2026-07-23T12:00,gem_global_ensemble,21,0.143,0.524,0.19,0.143
2026-07-22,성남시수정구,2026-07-23T13:00,ensemble,143,0.042,0.28,0.594,0.084
2026-07-22,성남시수정구,2026-07-23T13:00,icon_seamless_eps,40,0.025,0.225,0.625,0.125
2026-07-22,성남시수정구,2026-07-23T13:00,ncep_gefs_seamless,31,0,0.323,0.645,0.032
2026-07-22,성남시수정구,2026-07-23T13:00,ecmwf_ifs025_ensemble,51,0,0.275,0.647,0.078
2026-07-22,성남시수정구,2026-07-23T13:00,gem_global_ensemble,21,0.238,0.333,0.333,0.095
2026-07-22,성남시수정구,2026-07-23T14:00,ensemble,143,0.056,0.308,0.531,0.105
2026-07-22,성남시수정구,2026-07-23T14:00,icon_seamless_eps,40,0.075,0.325,0.4,0.2
2026-07-22,성남시수정구,2026-07-23T14:00,ncep_gefs_seamless,31,0,0.323,0.645,0.032
2026-07-22,성남시수정구,2026-07-23T14:00,ecmwf_ifs025_ensemble,51,0,0.275,0.647,0.078
2026-07-22,성남시수정구,2026-07-23T14:00,gem_global_ensemble,21,0.238,0.333,0.333,0.095
2026-07-22,성남시수정구,2026-07-23T15:00,ensemble,143,0.049,0.28,0.58,0.091
2026-07-22,성남시수정구,2026-07-23T15:00,icon_seamless_eps,40,0.05,0.225,0.575,0.15
2026-07-22,성남시수정구,2026-07-23T15:00,ncep_gefs_seamless,31,0,0.323,0.645,0.032
2026-07-22,성남시수정구,2026-07-23T15:00,ecmwf_ifs025_ensemble,51,0,0.275,0.647,0.078
2026-07-22,성남시수정구,2026-07-23T15:00,gem_global_ensemble,21,0.238,0.333,0.333,0.095
2026-07-22,성남시수정구,2026-07-23T16:00,ensemble,143,0.105,0.476,0.392,0.028
2026-07-22,성남시수정구,2026-07-23T16:00,icon_seamless_eps,40,0.15,0.35,0.4,0.1
2026-07-22,성남시수정구,2026-07-23T16:00,ncep_gefs_seamless,31,0,0.613,0.387,0
2026-07-22,성남시수정구,2026-07-23T16:00,ecmwf_ifs025_ensemble,51,0,0.529,0.471,0
2026-07-22,성남시수정구,2026-07-23T16:00,gem_global_ensemble,21,0.429,0.381,0.19,0
2026-07-22,성남시수정구,2026-07-23T17:00,ensemble,143,0.126,0.483,0.392,0
2026-07-22,성남시수정구,2026-07-23T17:00,icon_seamless_eps,40,0.225,0.375,0.4,0
2026-07-22,성남시수정구,2026-07-23T17:00,ncep_gefs_seamless,31,0,0.613,0.387,0
2026-07-22,성남시수정구,2026-07-23T17:00,ecmwf_ifs025_ensemble,51,0,0.529,0.471,0
2026-07-22,성남시수정구,2026-07-23T17:00,gem_global_ensemble,21,0.429,0.381,0.19,0
2026-07-22,성남시수정구,2026-07-23T18:00,ensemble,143,0.161,0.497,0.343,0
2026-07-22,성남시수정구,2026-07-23T18:00,icon_seamless_eps,40,0.35,0.425,0.225,0
2026-07-22,성남시수정구,2026-07-23T18:00,ncep_gefs_seamless,31,0,0.613,0.387,0
2026-07-22,성남시수정구,2026-07-23T18:00,ecmwf_ifs025_ensemble,51,0,0.529,0.471,0
2026-07-22,성남시수정구,2026-07-23T18:00,gem_global_ensemble,21,0.429,0.381,0.19,0
2026-07-22,성남시수정구,2026-07-23T19:00,ensemble,143,0.294,0.601,0.105,0
2026-07-22,성남시수정구,2026-07-23T19:00,icon_seamless_eps,40,0.5,0.4,0.1,0
2026-07-22,성남시수정구,2026-07-23T19:00,ncep_gefs_seamless,31,0.226,0.581,0.194,0
2026-07-22,성남시수정구,2026-07-23T19:00,ecmwf_ifs025_ensemble,51,0.176,0.784,0.039,0
2026-07-22,성남시수정구,2026-07-23T19:00,gem_global_ensemble,21,0.286,0.571,0.143,0
2026-07-22,성남시수정구,2026-07-23T20:00,ensemble,143,0.378,0.524,0.091,0.007
2026-07-22,성남시수정구,2026-07-23T20:00,icon_seamless_eps,40,0.8,0.125,0.05,0.025
2026-07-22,성남시수정구,2026-07-23T20:00,ncep_gefs_seamless,31,0.226,0.581,0.194,0
2026-07-22,성남시수정구,2026-07-23T20:00,ecmwf_ifs025_ensemble,51,0.176,0.784,0.039,0
2026-07-22,성남시수정구,2026-07-23T20:00,gem_global_ensemble,21,0.286,0.571,0.143,0
2026-07-22,성남시수정구,2026-07-23T21:00,ensemble,143,0.371,0.545,0.084,0
2026-07-22,성남시수정구,2026-07-23T21:00,icon_seamless_eps,40,0.775,0.2,0.025,0
2026-07-22,성남시수정구,2026-07-23T21:00,ncep_gefs_seamless,31,0.226,0.581,0.194,0
2026-07-22,성남시수정구,2026-07-23T21:00,ecmwf_ifs025_ensemble,51,0.176,0.784,0.039,0
2026-07-22,성남시수정구,2026-07-23T21:00,gem_global_ensemble,21,0.286,0.571,0.143,0
2026-07-22,성남시수정구,2026-07-23T22:00,ensemble,143,0.476,0.413,0.112,0
2026-07-22,성남시수정구,2026-07-23T22:00,icon_seamless_eps,40,0.75,0.225,0.025,0
2026-07-22,성남시수정구,2026-07-23T22:00,ncep_gefs_seamless,31,0.419,0.484,0.097,0
2026-07-22,성남시수정구,2026-07-23T22:00,ecmwf_ifs025_ensemble,51,0.294,0.569,0.137,0
2026-07-22,성남시수정구,2026-07-23T22:00,gem_global_ensemble,21,0.476,0.286,0.238,0
2026-07-22,성남시수정구,2026-07-23T23:00,ensemble,143,0.476,0.413,0.112,0
2026-07-22,성남시수정구,2026-07-23T23:00,icon_seamless_eps,40,0.75,0.225,0.025,0
2026-07-22,성남시수정구,2026-07-23T23:00,ncep_gefs_seamless,31,0.419,0.484,0.097,0
2026-07-22,성남시수정구,2026-07-23T23:00,ecmwf_ifs025_ensemble,51,0.294,0.569,0.137,0
2026-07-22,성남시수정구,2026-07-23T23:00,gem_global_ensemble,21,0.476,0.286,0.238,0
2026-07-23,수원시권선구,2026-07-23T00:00,ensemble,143,0.231,0.392,0.343,0.035
2026-07-23,수원시권선구,2026-07-23T00:00,icon_seamless_eps,40,0.025,0.075,0.775,0.125
2026-07-23,수원시권선구,2026-07-23T00:00,ncep_gefs_seamless,31,0.032,0.516,0.452,0
2026-07-23,수원시권선구,2026-07-23T00:00,ecmwf_ifs025_ensemble,51,0.51,0.49,0,0
2026-07-23,수원시권선구,2026-07-23T00:00,gem_global_ensemble,21,0.238,0.571,0.19,0
2026-07-23,수원시권선구,2026-07-23T01:00,ensemble,143,0.217,0.469,0.294,0.021
2026-07-23,수원시권선구,2026-07-23T01:00,icon_seamless_eps,40,0,0.1,0.825,0.075
2026-07-23,수원시권선구,2026-07-23T01:00,ncep_gefs_seamless,31,0.226,0.71,0.065,0
2026-07-23,수원시권선구,2026-07-23T01:00,ecmwf_ifs025_ensemble,51,0.431,0.529,0.039,0
2026-07-23,수원시권선구,2026-07-23T01:00,gem_global_ensemble,21,0.095,0.667,0.238,0
2026-07-23,수원시권선구,2026-07-23T02:00,ensemble,143,0.224,0.441,0.322,0.014
2026-07-23,수원시권선구,2026-07-23T02:00,icon_seamless_eps,40,0.025,0,0.925,0.05
2026-07-23,수원시권선구,2026-07-23T02:00,ncep_gefs_seamless,31,0.226,0.71,0.065,0
2026-07-23,수원시권선구,2026-07-23T02:00,ecmwf_ifs025_ensemble,51,0.431,0.529,0.039,0
2026-07-23,수원시권선구,2026-07-23T02:00,gem_global_ensemble,21,0.095,0.667,0.238,0
2026-07-23,수원시권선구,2026-07-23T03:00,ensemble,143,0.217,0.476,0.294,0.014
2026-07-23,수원시권선구,2026-07-23T03:00,icon_seamless_eps,40,0,0.125,0.825,0.05
2026-07-23,수원시권선구,2026-07-23T03:00,ncep_gefs_seamless,31,0.226,0.71,0.065,0
2026-07-23,수원시권선구,2026-07-23T03:00,ecmwf_ifs025_ensemble,51,0.431,0.529,0.039,0
2026-07-23,수원시권선구,2026-07-23T03:00,gem_global_ensemble,21,0.095,0.667,0.238,0
2026-07-23,수원시권선구,2026-07-23T04:00,ensemble,143,0.035,0.392,0.517,0.056
2026-07-23,수원시권선구,2026-07-23T04:00,icon_seamless_eps,40,0,0.25,0.675,0.075
2026-07-23,수원시권선구,2026-07-23T04:00,ncep_gefs_seamless,31,0.032,0.387,0.581,0
2026-07-23,수원시권선구,2026-07-23T04:00,ecmwf_ifs025_ensemble,51,0.059,0.431,0.431,0.078
2026-07-23,수원시권선구,2026-07-23T04:00,gem_global_ensemble,21,0.048,0.571,0.333,0.048
2026-07-23,수원시권선구,2026-07-23T05:00,ensemble,143,0.035,0.406,0.51,0.049
2026-07-23,수원시권선구,2026-07-23T05:00,icon_seamless_eps,40,0,0.3,0.65,0.05
2026-07-23,수원시권선구,2026-07-23T05:00,ncep_gefs_seamless,31,0.032,0.387,0.581,0
2026-07-23,수원시권선구,2026-07-23T05:00,ecmwf_ifs025_ensemble,51,0.059,0.431,0.431,0.078
2026-07-23,수원시권선구,2026-07-23T05:00,gem_global_ensemble,21,0.048,0.571,0.333,0.048
2026-07-23,수원시권선구,2026-07-23T06:00,ensemble,143,0.035,0.385,0.538,0.042
2026-07-23,수원시권선구,2026-07-23T06:00,icon_seamless_eps,40,0,0.225,0.75,0.025
2026-07-23,수원시권선구,2026-07-23T06:00,ncep_gefs_seamless,31,0.032,0.387,0.581,0
2026-07-23,수원시권선구,2026-07-23T06:00,ecmwf_ifs025_ensemble,51,0.059,0.431,0.431,0.078
2026-07-23,수원시권선구,2026-07-23T06:00,gem_global_ensemble,21,0.048,0.571,0.333,0.048
2026-07-23,수원시권선구,2026-07-23T07:00,ensemble,143,0.042,0.378,0.531,0.049
2026-07-23,수원시권선구,2026-07-23T07:00,icon_seamless_eps,40,0,0.325,0.65,0.025
2026-07-23,수원시권선구,2026-07-23T07:00,ncep_gefs_seamless,31,0,0.161,0.839,0
2026-07-23,수원시권선구,2026-07-23T07:00,ecmwf_ifs025_ensemble,51,0.02,0.51,0.392,0.078
2026-07-23,수원시권선구,2026-07-23T07:00,gem_global_ensemble,21,0.238,0.476,0.19,0.095
2026-07-23,수원시권선구,2026-07-23T08:00,ensemble,143,0.056,0.385,0.51,0.049
2026-07-23,수원시권선구,2026-07-23T08:00,icon_seamless_eps,40,0.05,0.35,0.575,0.025
2026-07-23,수원시권선구,2026-07-23T08:00,ncep_gefs_seamless,31,0,0.161,0.839,0
2026-07-23,수원시권선구,2026-07-23T08:00,ecmwf_ifs025_ensemble,51,0.02,0.51,0.392,0.078
2026-07-23,수원시권선구,2026-07-23T08:00,gem_global_ensemble,21,0.238,0.476,0.19,0.095
2026-07-23,수원시권선구,2026-07-23T09:00,ensemble,143,0.056,0.441,0.462,0.042
2026-07-23,수원시권선구,2026-07-23T09:00,icon_seamless_eps,40,0.05,0.55,0.4,0
2026-07-23,수원시권선구,2026-07-23T09:00,ncep_gefs_seamless,31,0,0.161,0.839,0
2026-07-23,수원시권선구,2026-07-23T09:00,ecmwf_ifs025_ensemble,51,0.02,0.51,0.392,0.078
2026-07-23,수원시권선구,2026-07-23T09:00,gem_global_ensemble,21,0.238,0.476,0.19,0.095
2026-07-23,수원시권선구,2026-07-23T10:00,ensemble,143,0.056,0.329,0.517,0.098
2026-07-23,수원시권선구,2026-07-23T10:00,icon_seamless_eps,40,0.075,0.55,0.35,0.025
2026-07-23,수원시권선구,2026-07-23T10:00,ncep_gefs_seamless,31,0,0.065,0.903,0.032
2026-07-23,수원시권선구,2026-07-23T10:00,ecmwf_ifs025_ensemble,51,0.02,0.353,0.529,0.098
2026-07-23,수원시권선구,2026-07-23T10:00,gem_global_ensemble,21,0.19,0.238,0.238,0.333
2026-07-23,수원시권선구,2026-07-23T11:00,ensemble,143,0.042,0.308,0.545,0.105
2026-07-23,수원시권선구,2026-07-23T11:00,icon_seamless_eps,40,0.025,0.475,0.45,0.05
2026-07-23,수원시권선구,2026-07-23T11:00,ncep_gefs_seamless,31,0,0.065,0.903,0.032
2026-07-23,수원시권선구,2026-07-23T11:00,ecmwf_ifs025_ensemble,51,0.02,0.353,0.529,0.098
2026-07-23,수원시권선구,2026-07-23T11:00,gem_global_ensemble,21,0.19,0.238,0.238,0.333
2026-07-23,수원시권선구,2026-07-23T12:00,ensemble,143,0.042,0.252,0.587,0.119
2026-07-23,수원시권선구,2026-07-23T12:00,icon_seamless_eps,40,0.025,0.275,0.6,0.1
2026-07-23,수원시권선구,2026-07-23T12:00,ncep_gefs_seamless,31,0,0.065,0.903,0.032
2026-07-23,수원시권선구,2026-07-23T12:00,ecmwf_ifs025_ensemble,51,0.02,0.353,0.529,0.098
2026-07-23,수원시권선구,2026-07-23T12:00,gem_global_ensemble,21,0.19,0.238,0.238,0.333
2026-07-23,수원시권선구,2026-07-23T13:00,ensemble,143,0.014,0.308,0.538,0.14
2026-07-23,수원시권선구,2026-07-23T13:00,icon_seamless_eps,40,0,0.275,0.425,0.3
2026-07-23,수원시권선구,2026-07-23T13:00,ncep_gefs_seamless,31,0,0.258,0.742,0
2026-07-23,수원시권선구,2026-07-23T13:00,ecmwf_ifs025_ensemble,51,0.02,0.392,0.51,0.078
2026-07-23,수원시권선구,2026-07-23T13:00,gem_global_ensemble,21,0.048,0.238,0.524,0.19
2026-07-23,수원시권선구,2026-07-23T14:00,ensemble,143,0.014,0.287,0.594,0.105
2026-07-23,수원시권선구,2026-07-23T14:00,icon_seamless_eps,40,0,0.2,0.625,0.175
2026-07-23,수원시권선구,2026-07-23T14:00,ncep_gefs_seamless,31,0,0.258,0.742,0
2026-07-23,수원시권선구,2026-07-23T14:00,ecmwf_ifs025_ensemble,51,0.02,0.392,0.51,0.078
2026-07-23,수원시권선구,2026-07-23T14:00,gem_global_ensemble,21,0.048,0.238,0.524,0.19
2026-07-23,수원시권선구,2026-07-23T15:00,ensemble,143,0.028,0.287,0.608,0.077
2026-07-23,수원시권선구,2026-07-23T15:00,icon_seamless_eps,40,0.05,0.2,0.675,0.075
2026-07-23,수원시권선구,2026-07-23T15:00,ncep_gefs_seamless,31,0,0.258,0.742,0
2026-07-23,수원시권선구,2026-07-23T15:00,ecmwf_ifs025_ensemble,51,0.02,0.392,0.51,0.078
2026-07-23,수원시권선구,2026-07-23T15:00,gem_global_ensemble,21,0.048,0.238,0.524,0.19
2026-07-23,수원시권선구,2026-07-23T16:00,ensemble,143,0.084,0.524,0.385,0.007
2026-07-23,수원시권선구,2026-07-23T16:00,icon_seamless_eps,40,0.125,0.275,0.6,0
2026-07-23,수원시권선구,2026-07-23T16:00,ncep_gefs_seamless,31,0.032,0.613,0.355,0
2026-07-23,수원시권선구,2026-07-23T16:00,ecmwf_ifs025_ensemble,51,0.02,0.725,0.255,0
2026-07-23,수원시권선구,2026-07-23T16:00,gem_global_ensemble,21,0.238,0.381,0.333,0.048
2026-07-23,수원시권선구,2026-07-23T17:00,ensemble,143,0.105,0.552,0.336,0.007
2026-07-23,수원시권선구,2026-07-23T17:00,icon_seamless_eps,40,0.2,0.375,0.425,0
2026-07-23,수원시권선구,2026-07-23T17:00,ncep_gefs_seamless,31,0.032,0.613,0.355,0
2026-07-23,수원시권선구,2026-07-23T17:00,ecmwf_ifs025_ensemble,51,0.02,0.725,0.255,0
2026-07-23,수원시권선구,2026-07-23T17:00,gem_global_ensemble,21,0.238,0.381,0.333,0.048
2026-07-23,수원시권선구,2026-07-23T18:00,ensemble,143,0.133,0.545,0.315,0.007
2026-07-23,수원시권선구,2026-07-23T18:00,icon_seamless_eps,40,0.3,0.35,0.35,0
2026-07-23,수원시권선구,2026-07-23T18:00,ncep_gefs_seamless,31,0.032,0.613,0.355,0
2026-07-23,수원시권선구,2026-07-23T18:00,ecmwf_ifs025_ensemble,51,0.02,0.725,0.255,0
2026-07-23,수원시권선구,2026-07-23T18:00,gem_global_ensemble,21,0.238,0.381,0.333,0.048
2026-07-23,수원시권선구,2026-07-23T19:00,ensemble,143,0.28,0.594,0.126,0
2026-07-23,수원시권선구,2026-07-23T19:00,icon_seamless_eps,40,0.325,0.5,0.175,0
2026-07-23,수원시권선구,2026-07-23T19:00,ncep_gefs_seamless,31,0.323,0.581,0.097,0
2026-07-23,수원시권선구,2026-07-23T19:00,ecmwf_ifs025_ensemble,51,0.235,0.725,0.039,0
2026-07-23,수원시권선구,2026-07-23T19:00,gem_global_ensemble,21,0.238,0.476,0.286,0
2026-07-23,수원시권선구,2026-07-23T20:00,ensemble,143,0.308,0.58,0.112,0
2026-07-23,수원시권선구,2026-07-23T20:00,icon_seamless_eps,40,0.425,0.45,0.125,0
2026-07-23,수원시권선구,2026-07-23T20:00,ncep_gefs_seamless,31,0.323,0.581,0.097,0
2026-07-23,수원시권선구,2026-07-23T20:00,ecmwf_ifs025_ensemble,51,0.235,0.725,0.039,0
2026-07-23,수원시권선구,2026-07-23T20:00,gem_global_ensemble,21,0.238,0.476,0.286,0
2026-07-23,수원시권선구,2026-07-23T21:00,ensemble,143,0.35,0.552,0.098,0
2026-07-23,수원시권선구,2026-07-23T21:00,icon_seamless_eps,40,0.575,0.35,0.075,0
2026-07-23,수원시권선구,2026-07-23T21:00,ncep_gefs_seamless,31,0.323,0.581,0.097,0
2026-07-23,수원시권선구,2026-07-23T21:00,ecmwf_ifs025_ensemble,51,0.235,0.725,0.039,0
2026-07-23,수원시권선구,2026-07-23T21:00,gem_global_ensemble,21,0.238,0.476,0.286,0
2026-07-23,수원시권선구,2026-07-23T22:00,ensemble,143,0.517,0.448,0.035,0
2026-07-23,수원시권선구,2026-07-23T22:00,icon_seamless_eps,40,0.775,0.2,0.025,0
2026-07-23,수원시권선구,2026-07-23T22:00,ncep_gefs_seamless,31,0.516,0.452,0.032,0
2026-07-23,수원시권선구,2026-07-23T22:00,ecmwf_ifs025_ensemble,51,0.431,0.569,0,0
2026-07-23,수원시권선구,2026-07-23T22:00,gem_global_ensemble,21,0.238,0.619,0.143,0
2026-07-23,수원시권선구,2026-07-23T23:00,ensemble,143,0.517,0.441,0.042,0
2026-07-23,수원시권선구,2026-07-23T23:00,icon_seamless_eps,40,0.775,0.175,0.05,0
2026-07-23,수원시권선구,2026-07-23T23:00,ncep_gefs_seamless,31,0.516,0.452,0.032,0
2026-07-23,수원시권선구,2026-07-23T23:00,ecmwf_ifs025_ensemble,51,0.431,0.569,0,0
2026-07-23,수원시권선구,2026-07-23T23:00,gem_global_ensemble,21,0.238,0.619,0.143,0
2026-07-23,수원시권선구,2026-07-24T00:00,ensemble,143,0.531,0.427,0.042,0
2026-07-23,수원시권선구,2026-07-24T00:00,icon_seamless_eps,40,0.825,0.125,0.05,0
2026-07-23,수원시권선구,2026-07-24T00:00,ncep_gefs_seamless,31,0.516,0.452,0.032,0
2026-07-23,수원시권선구,2026-07-24T00:00,ecmwf_ifs025_ensemble,51,0.431,0.569,0,0
2026-07-23,수원시권선구,2026-07-24T00:00,gem_global_ensemble,21,0.238,0.619,0.143,0
2026-07-23,수원시권선구,2026-07-24T01:00,ensemble,143,0.42,0.51,0.07,0
2026-07-23,수원시권선구,2026-07-24T01:00,icon_seamless_eps,40,0.8,0.175,0.025,0
2026-07-23,수원시권선구,2026-07-24T01:00,ncep_gefs_seamless,31,0.484,0.419,0.097,0
2026-07-23,수원시권선구,2026-07-24T01:00,ecmwf_ifs025_ensemble,51,0.196,0.745,0.059,0
2026-07-23,수원시권선구,2026-07-24T01:00,gem_global_ensemble,21,0.143,0.714,0.143,0
2026-07-23,수원시권선구,2026-07-24T02:00,ensemble,143,0.399,0.524,0.077,0
2026-07-23,수원시권선구,2026-07-24T02:00,icon_seamless_eps,40,0.725,0.225,0.05,0
2026-07-23,수원시권선구,2026-07-24T02:00,ncep_gefs_seamless,31,0.484,0.419,0.097,0
2026-07-23,수원시권선구,2026-07-24T02:00,ecmwf_ifs025_ensemble,51,0.196,0.745,0.059,0
2026-07-23,수원시권선구,2026-07-24T02:00,gem_global_ensemble,21,0.143,0.714,0.143,0
2026-07-23,수원시권선구,2026-07-24T03:00,ensemble,143,0.371,0.545,0.084,0
2026-07-23,수원시권선구,2026-07-24T03:00,icon_seamless_eps,40,0.625,0.3,0.075,0
2026-07-23,수원시권선구,2026-07-24T03:00,ncep_gefs_seamless,31,0.484,0.419,0.097,0
2026-07-23,수원시권선구,2026-07-24T03:00,ecmwf_ifs025_ensemble,51,0.196,0.745,0.059,0
2026-07-23,수원시권선구,2026-07-24T03:00,gem_global_ensemble,21,0.143,0.714,0.143,0
2026-07-23,수원시권선구,2026-07-24T04:00,ensemble,143,0.343,0.594,0.056,0.007
2026-07-23,수원시권선구,2026-07-24T04:00,icon_seamless_eps,40,0.475,0.475,0.025,0.025
2026-07-23,수원시권선구,2026-07-24T04:00,ncep_gefs_seamless,31,0.484,0.452,0.065,0
2026-07-23,수원시권선구,2026-07-24T04:00,ecmwf_ifs025_ensemble,51,0.275,0.706,0.02,0
2026-07-23,수원시권선구,2026-07-24T04:00,gem_global_ensemble,21,0.048,0.762,0.19,0
2026-07-23,수원시권선구,2026-07-24T05:00,ensemble,143,0.357,0.566,0.07,0.007
2026-07-23,수원시권선구,2026-07-24T05:00,icon_seamless_eps,40,0.525,0.375,0.075,0.025
2026-07-23,수원시권선구,2026-07-24T05:00,ncep_gefs_seamless,31,0.484,0.452,0.065,0
2026-07-23,수원시권선구,2026-07-24T05:00,ecmwf_ifs025_ensemble,51,0.275,0.706,0.02,0
2026-07-23,수원시권선구,2026-07-24T05:00,gem_global_ensemble,21,0.048,0.762,0.19,0
2026-07-23,수원시권선구,2026-07-24T06:00,ensemble,143,0.371,0.552,0.07,0.007
2026-07-23,수원시권선구,2026-07-24T06:00,icon_seamless_eps,40,0.575,0.325,0.075,0.025
2026-07-23,수원시권선구,2026-07-24T06:00,ncep_gefs_seamless,31,0.484,0.452,0.065,0
2026-07-23,수원시권선구,2026-07-24T06:00,ecmwf_ifs025_ensemble,51,0.275,0.706,0.02,0
2026-07-23,수원시권선구,2026-07-24T06:00,gem_global_ensemble,21,0.048,0.762,0.19,0
2026-07-23,수원시권선구,2026-07-24T07:00,ensemble,143,0.399,0.503,0.091,0.007
2026-07-23,수원시권선구,2026-07-24T07:00,icon_seamless_eps,40,0.55,0.325,0.1,0.025
2026-07-23,수원시권선구,2026-07-24T07:00,ncep_gefs_seamless,31,0.613,0.323,0.065,0
2026-07-23,수원시권선구,2026-07-24T07:00,ecmwf_ifs025_ensemble,51,0.235,0.686,0.078,0
2026-07-23,수원시권선구,2026-07-24T07:00,gem_global_ensemble,21,0.19,0.667,0.143,0
2026-07-23,수원시권선구,2026-07-24T08:00,ensemble,143,0.413,0.503,0.077,0.007
2026-07-23,수원시권선구,2026-07-24T08:00,icon_seamless_eps,40,0.6,0.325,0.05,0.025
2026-07-23,수원시권선구,2026-07-24T08:00,ncep_gefs_seamless,31,0.613,0.323,0.065,0
2026-07-23,수원시권선구,2026-07-24T08:00,ecmwf_ifs025_ensemble,51,0.235,0.686,0.078,0
2026-07-23,수원시권선구,2026-07-24T08:00,gem_global_ensemble,21,0.19,0.667,0.143,0
2026-07-23,수원시권선구,2026-07-24T09:00,ensemble,143,0.392,0.531,0.077,0
2026-07-23,수원시권선구,2026-07-24T09:00,icon_seamless_eps,40,0.525,0.425,0.05,0
2026-07-23,수원시권선구,2026-07-24T09:00,ncep_gefs_seamless,31,0.613,0.323,0.065,0
2026-07-23,수원시권선구,2026-07-24T09:00,ecmwf_ifs025_ensemble,51,0.235,0.686,0.078,0
2026-07-23,수원시권선구,2026-07-24T09:00,gem_global_ensemble,21,0.19,0.667,0.143,0
2026-07-23,수원시권선구,2026-07-24T10:00,ensemble,143,0.266,0.615,0.119,0
2026-07-23,수원시권선구,2026-07-24T10:00,icon_seamless_eps,40,0.425,0.45,0.125,0
2026-07-23,수원시권선구,2026-07-24T10:00,ncep_gefs_seamless,31,0.097,0.806,0.097,0
2026-07-23,수원시권선구,2026-07-24T10:00,ecmwf_ifs025_ensemble,51,0.176,0.706,0.118,0
2026-07-23,수원시권선구,2026-07-24T10:00,gem_global_ensemble,21,0.429,0.429,0.143,0
2026-07-23,수원시권선구,2026-07-24T11:00,ensemble,143,0.273,0.629,0.098,0
2026-07-23,수원시권선구,2026-07-24T11:00,icon_seamless_eps,40,0.45,0.5,0.05,0
2026-07-23,수원시권선구,2026-07-24T11:00,ncep_gefs_seamless,31,0.097,0.806,0.097,0
2026-07-23,수원시권선구,2026-07-24T11:00,ecmwf_ifs025_ensemble,51,0.176,0.706,0.118,0
2026-07-23,수원시권선구,2026-07-24T11:00,gem_global_ensemble,21,0.429,0.429,0.143,0
2026-07-23,수원시권선구,2026-07-24T12:00,ensemble,143,0.28,0.615,0.105,0
2026-07-23,수원시권선구,2026-07-24T12:00,icon_seamless_eps,40,0.475,0.45,0.075,0
2026-07-23,수원시권선구,2026-07-24T12:00,ncep_gefs_seamless,31,0.097,0.806,0.097,0
2026-07-23,수원시권선구,2026-07-24T12:00,ecmwf_ifs025_ensemble,51,0.176,0.706,0.118,0
2026-07-23,수원시권선구,2026-07-24T12:00,gem_global_ensemble,21,0.429,0.429,0.143,0
2026-07-23,수원시권선구,2026-07-24T13:00,ensemble,143,0.259,0.58,0.161,0
2026-07-23,수원시권선구,2026-07-24T13:00,icon_seamless_eps,40,0.475,0.425,0.1,0
2026-07-23,수원시권선구,2026-07-24T13:00,ncep_gefs_seamless,31,0.065,0.806,0.129,0
2026-07-23,수원시권선구,2026-07-24T13:00,ecmwf_ifs025_ensemble,51,0.118,0.608,0.275,0
2026-07-23,수원시권선구,2026-07-24T13:00,gem_global_ensemble,21,0.476,0.476,0.048,0
2026-07-23,수원시권선구,2026-07-24T14:00,ensemble,143,0.245,0.601,0.154,0
2026-07-23,수원시권선구,2026-07-24T14:00,icon_seamless_eps,40,0.425,0.5,0.075,0
2026-07-23,수원시권선구,2026-07-24T14:00,ncep_gefs_seamless,31,0.065,0.806,0.129,0
2026-07-23,수원시권선구,2026-07-24T14:00,ecmwf_ifs025_ensemble,51,0.118,0.608,0.275,0
2026-07-23,수원시권선구,2026-07-24T14:00,gem_global_ensemble,21,0.476,0.476,0.048,0
2026-07-23,수원시권선구,2026-07-24T15:00,ensemble,143,0.287,0.573,0.14,0
2026-07-23,수원시권선구,2026-07-24T15:00,icon_seamless_eps,40,0.575,0.4,0.025,0
2026-07-23,수원시권선구,2026-07-24T15:00,ncep_gefs_seamless,31,0.065,0.806,0.129,0
2026-07-23,수원시권선구,2026-07-24T15:00,ecmwf_ifs025_ensemble,51,0.118,0.608,0.275,0
2026-07-23,수원시권선구,2026-07-24T15:00,gem_global_ensemble,21,0.476,0.476,0.048,0
2026-07-23,수원시권선구,2026-07-24T16:00,ensemble,143,0.427,0.455,0.119,0
2026-07-23,수원시권선구,2026-07-24T16:00,icon_seamless_eps,40,0.6,0.275,0.125,0
2026-07-23,수원시권선구,2026-07-24T16:00,ncep_gefs_seamless,31,0.29,0.677,0.032,0
2026-07-23,수원시권선구,2026-07-24T16:00,ecmwf_ifs025_ensemble,51,0.314,0.51,0.176,0
2026-07-23,수원시권선구,2026-07-24T16:00,gem_global_ensemble,21,0.571,0.333,0.095,0
2026-07-23,수원시권선구,2026-07-24T17:00,ensemble,143,0.462,0.448,0.091,0
2026-07-23,수원시권선구,2026-07-24T17:00,icon_seamless_eps,40,0.725,0.25,0.025,0
2026-07-23,수원시권선구,2026-07-24T17:00,ncep_gefs_seamless,31,0.29,0.677,0.032,0
2026-07-23,수원시권선구,2026-07-24T17:00,ecmwf_ifs025_ensemble,51,0.314,0.51,0.176,0
2026-07-23,수원시권선구,2026-07-24T17:00,gem_global_ensemble,21,0.571,0.333,0.095,0
2026-07-23,수원시권선구,2026-07-24T18:00,ensemble,143,0.524,0.392,0.084,0
2026-07-23,수원시권선구,2026-07-24T18:00,icon_seamless_eps,40,0.95,0.05,0,0
