run_date,region,time,model,n,dry,light,mod,heavy
2026-09-01,수원시권선구,2026-09-01T04:00,gem_global_ensemble,21,0,0.238,0.333,0.429
2026-09-01,수원시권선구,2026-09-01T05:00,ensemble,143,0.042,0.147,0.531,0.28
2026-09-01,수원시권선구,2026-09-01T05:00,icon_seamless_eps,40,0.05,0.05,0.55,0.35
2026-09-01,수원시권선구,2026-09-01T05:00,ncep_gefs_seamless,31,0.129,0.323,0.548,0
2026-09-01,수원시권선구,2026-09-01T05:00,ecmwf_ifs025_ensemble,51,0,0.078,0.588,0.333
2026-09-01,수원시권선구,2026-09-01T05:00,gem_global_ensemble,21,0,0.238,0.333,0.429
2026-09-01,수원시권선구,2026-09-01T06:00,ensemble,143,0.042,0.196,0.497,0.266
2026-09-01,수원시권선구,2026-09-01T06:00,icon_seamless_eps,40,0.05,0.225,0.425,0.3
2026-09-01,수원시권선구,2026-09-01T06:00,ncep_gefs_seamless,31,0.129,0.323,0.548,0
2026-09-01,수원시권선구,2026-09-01T06:00,ecmwf_ifs025_ensemble,51,0,0.078,0.588,0.333
2026-09-01,수원시권선구,2026-09-01T06:00,gem_global_ensemble,21,0,0.238,0.333,0.429
2026-09-01,수원시권선구,2026-09-01T07:00,ensemble,143,0.042,0.266,0.448,0.245
2026-09-01,수원시권선구,2026-09-01T07:00,icon_seamless_eps,40,0.075,0.25,0.45,0.225
2026-09-01,수원시권선구,2026-09-01T07:00,ncep_gefs_seamless,31,0,0.194,0.484,0.323
2026-09-01,수원시권선구,2026-09-01T07:00,ecmwf_ifs025_ensemble,51,0.02,0.255,0.471,0.255
2026-09-01,수원시권선구,2026-09-01T07:00,gem_global_ensemble,21,0.095,0.429,0.333,0.143
2026-09-01,수원시권선구,2026-09-01T08:00,ensemble,143,0.063,0.287,0.406,0.245
2026-09-01,수원시권선구,2026-09-01T08:00,icon_seamless_eps,40,0.15,0.325,0.3,0.225
2026-09-01,수원시권선구,2026-09-01T08:00,ncep_gefs_seamless,31,0,0.194,0.484,0.323
2026-09-01,수원시권선구,2026-09-01T08:00,ecmwf_ifs025_ensemble,51,0.02,0.255,0.471,0.255
2026-09-01,수원시권선구,2026-09-01T08:00,gem_global_ensemble,21,0.095,0.429,0.333,0.143
2026-09-01,수원시권선구,2026-09-01T09:00,ensemble,143,0.084,0.308,0.378,0.231
2026-09-01,수원시권선구,2026-09-01T09:00,icon_seamless_eps,40,0.225,0.4,0.2,0.175
2026-09-01,수원시권선구,2026-09-01T09:00,ncep_gefs_seamless,31,0,0.194,0.484,0.323
2026-09-01,수원시권선구,2026-09-01T09:00,ecmwf_ifs025_ensemble,51,0.02,0.255,0.471,0.255
2026-09-01,수원시권선구,2026-09-01T09:00,gem_global_ensemble,21,0.095,0.429,0.333,0.143
2026-09-01,수원시권선구,2026-09-01T10:00,ensemble,143,0.119,0.399,0.308,0.175
2026-09-01,수원시권선구,2026-09-01T10:00,icon_seamless_eps,40,0.275,0.375,0.225,0.125
2026-09-01,수원시권선구,2026-09-01T10:00,ncep_gefs_seamless,31,0,0.452,0.323,0.226
2026-09-01,수원시권선구,2026-09-01T10:00,ecmwf_ifs025_ensemble,51,0.02,0.333,0.431,0.216
2026-09-01,수원시권선구,2026-09-01T10:00,gem_global_ensemble,21,0.238,0.524,0.143,0.095
2026-09-01,수원시권선구,2026-09-01T11:00,ensemble,143,0.133,0.378,0.322,0.168
2026-09-01,수원시권선구,2026-09-01T11:00,icon_seamless_eps,40,0.325,0.3,0.275,0.1
2026-09-01,수원시권선구,2026-09-01T11:00,ncep_gefs_seamless,31,0,0.452,0.323,0.226
2026-09-01,수원시권선구,2026-09-01T11:00,ecmwf_ifs025_ensemble,51,0.02,0.333,0.431,0.216
2026-09-01,수원시권선구,2026-09-01T11:00,gem_global_ensemble,21,0.238,0.524,0.143,0.095
2026-09-01,수원시권선구,2026-09-01T12:00,ensemble,143,0.126,0.378,0.35,0.147
2026-09-01,수원시권선구,2026-09-01T12:00,icon_seamless_eps,40,0.3,0.3,0.375,0.025
2026-09-01,수원시권선구,2026-09-01T12:00,ncep_gefs_seamless,31,0,0.452,0.323,0.226
2026-09-01,수원시권선구,2026-09-01T12:00,ecmwf_ifs025_ensemble,51,0.02,0.333,0.431,0.216
2026-09-01,수원시권선구,2026-09-01T12:00,gem_global_ensemble,21,0.238,0.524,0.143,0.095
2026-09-01,수원시권선구,2026-09-01T13:00,ensemble,143,0.196,0.58,0.217,0.007
2026-09-01,수원시권선구,2026-09-01T13:00,icon_seamless_eps,40,0.35,0.425,0.2,0.025
2026-09-01,수원시권선구,2026-09-01T13:00,ncep_gefs_seamless,31,0.097,0.71,0.194,0
2026-09-01,수원시권선구,2026-09-01T13:00,ecmwf_ifs025_ensemble,51,0.098,0.647,0.255,0
2026-09-01,수원시권선구,2026-09-01T13:00,gem_global_ensemble,21,0.286,0.524,0.19,0
2026-09-01,수원시권선구,2026-09-01T14:00,ensemble,143,0.217,0.594,0.182,0.007
2026-09-01,수원시권선구,2026-09-01T14:00,icon_seamless_eps,40,0.425,0.475,0.075,0.025
2026-09-01,수원시권선구,2026-09-01T14:00,ncep_gefs_seamless,31,0.097,0.71,0.194,0
2026-09-01,수원시권선구,2026-09-01T14:00,ecmwf_ifs025_ensemble,51,0.098,0.647,0.255,0
2026-09-01,수원시권선구,2026-09-01T14:00,gem_global_ensemble,21,0.286,0.524,0.19,0
2026-09-01,수원시권선구,2026-09-01T15:00,ensemble,143,0.224,0.601,0.175,0
2026-09-01,수원시권선구,2026-09-01T15:00,icon_seamless_eps,40,0.45,0.5,0.05,0
2026-09-01,수원시권선구,2026-09-01T15:00,ncep_gefs_seamless,31,0.097,0.71,0.194,0
2026-09-01,수원시권선구,2026-09-01T15:00,ecmwf_ifs025_ensemble,51,0.098,0.647,0.255,0
2026-09-01,수원시권선구,2026-09-01T15:00,gem_global_ensemble,21,0.286,0.524,0.19,0
2026-09-01,수원시권선구,2026-09-01T16:00,ensemble,143,0.448,0.49,0.063,0
2026-09-01,수원시권선구,2026-09-01T16:00,icon_seamless_eps,40,0.55,0.425,0.025,0
2026-09-01,수원시권선구,2026-09-01T16:00,ncep_gefs_seamless,31,0.484,0.516,0,0
2026-09-01,수원시권선구,2026-09-01T16:00,ecmwf_ifs025_ensemble,51,0.353,0.549,0.098,0
2026-09-01,수원시권선구,2026-09-01T16:00,gem_global_ensemble,21,0.429,0.429,0.143,0
2026-09-01,수원시권선구,2026-09-01T17:00,ensemble,143,0.49,0.455,0.056,0
2026-09-01,수원시권선구,2026-09-01T17:00,icon_seamless_eps,40,0.7,0.3,0,0
2026-09-01,수원시권선구,2026-09-01T17:00,ncep_gefs_seamless,31,0.484,0.516,0,0
2026-09-01,수원시권선구,2026-09-01T17:00,ecmwf_ifs025_ensemble,51,0.353,0.549,0.098,0
2026-09-01,수원시권선구,2026-09-01T17:00,gem_global_ensemble,21,0.429,0.429,0.143,0
2026-09-01,수원시권선구,2026-09-01T18:00,ensemble,143,0.517,0.42,0.063,0
2026-09-01,수원시권선구,2026-09-01T18:00,icon_seamless_eps,40,0.8,0.175,0.025,0
2026-09-01,수원시권선구,2026-09-01T18:00,ncep_gefs_seamless,31,0.484,0.516,0,0
2026-09-01,수원시권선구,2026-09-01T18:00,ecmwf_ifs025_ensemble,51,0.353,0.549,0.098,0
2026-09-01,수원시권선구,2026-09-01T18:00,gem_global_ensemble,21,0.429,0.429,0.143,0
2026-09-01,수원시권선구,2026-09-01T19:00,ensemble,143,0.783,0.189,0.028,0
2026-09-01,수원시권선구,2026-09-01T19:00,icon_seamless_eps,40,0.9,0.075,0.025,0
2026-09-01,수원시권선구,2026-09-01T19:00,ncep_gefs_seamless,31,0.742,0.258,0,0
2026-09-01,수원시권선구,2026-09-01T19:00,ecmwf_ifs025_ensemble,51,0.745,0.235,0.02,0
2026-09-01,수원시권선구,2026-09-01T19:00,gem_global_ensemble,21,0.714,0.19,0.095,0
2026-09-01,수원시권선구,2026-09-01T20:00,ensemble,143,0.797,0.182,0.021,0
2026-09-01,수원시권선구,2026-09-01T20:00,icon_seamless_eps,40,0.95,0.05,0,0
2026-09-01,수원시권선구,2026-09-01T20:00,ncep_gefs_seamless,31,0.742,0.258,0,0
2026-09-01,수원시권선구,2026-09-01T20:00,ecmwf_ifs025_ensemble,51,0.745,0.235,0.02,0
2026-09-01,수원시권선구,2026-09-01T20:00,gem_global_ensemble,21,0.714,0.19,0.095,0
2026-09-01,수원시권선구,2026-09-01T21:00,ensemble,143,0.804,0.168,0.028,0
2026-09-01,수원시권선구,2026-09-01T21:00,icon_seamless_eps,40,0.975,0,0.025,0
2026-09-01,수원시권선구,2026-09-01T21:00,ncep_gefs_seamless,31,0.742,0.258,0,0
2026-09-01,수원시권선구,2026-09-01T21:00,ecmwf_ifs025_ensemble,51,0.745,0.235,0.02,0
2026-09-01,수원시권선구,2026-09-01T21:00,gem_global_ensemble,21,0.714,0.19,0.095,0
2026-09-01,수원시권선구,2026-09-01T22:00,ensemble,143,0.762,0.21,0.028,0
2026-09-01,수원시권선구,2026-09-01T22:00,icon_seamless_eps,40,0.975,0.025,0,0
2026-09-01,수원시권선구,2026-09-01T22:00,ncep_gefs_seamless,31,0.613,0.323,0.065,0
2026-09-01,수원시권선구,2026-09-01T22:00,ecmwf_ifs025_ensemble,51,0.765,0.216,0.02,0
2026-09-01,수원시권선구,2026-09-01T22:00,gem_global_ensemble,21,0.571,0.381,0.048,0
2026-09-01,수원시권선구,2026-09-01T23:00,ensemble,143,0.762,0.21,0.028,0
2026-09-01,수원시권선구,2026-09-01T23:00,icon_seamless_eps,40,0.975,0.025,0,0
2026-09-01,수원시권선구,2026-09-01T23:00,ncep_gefs_seamless,31,0.613,0.323,0.065,0
2026-09-01,수원시권선구,2026-09-01T23:00,ecmwf_ifs025_ensemble,51,0.765,0.216,0.02,0
2026-09-01,수원시권선구,2026-09-01T23:00,gem_global_ensemble,21,0.571,0.381,0.048,0
2026-09-01,수원시권선구,2026-09-02T00:00,ensemble,143,0.748,0.217,0.035,0
2026-09-01,수원시권선구,2026-09-02T00:00,icon_seamless_eps,40,0.925,0.05,0.025,0
2026-09-01,수원시권선구,2026-09-02T00:00,ncep_gefs_seamless,31,0.613,0.323,0.065,0
2026-09-01,수원시권선구,2026-09-02T00:00,ecmwf_ifs025_ensemble,51,0.765,0.216,0.02,0
2026-09-01,수원시권선구,2026-09-02T00:00,gem_global_ensemble,21,0.571,0.381,0.048,0
2026-09-01,수원시권선구,2026-09-02T01:00,ensemble,143,0.713,0.231,0.056,0
2026-09-01,수원시권선구,2026-09-02T01:00,icon_seamless_eps,40,0.9,0.025,0.075,0
2026-09-01,수원시권선구,2026-09-02T01:00,ncep_gefs_seamless,31,0.645,0.323,0.032,0
2026-09-01,수원시권선구,2026-09-02T01:00,ecmwf_ifs025_ensemble,51,0.725,0.255,0.02,0
2026-09-01,수원시권선구,2026-09-02T01:00,gem_global_ensemble,21,0.429,0.429,0.143,0
2026-09-01,수원시권선구,2026-09-02T02:00,ensemble,143,0.699,0.245,0.056,0
2026-09-01,수원시권선구,2026-09-02T02:00,icon_seamless_eps,40,0.85,0.075,0.075,0
2026-09-01,수원시권선구,2026-09-02T02:00,ncep_gefs_seamless,31,0.645,0.323,0.032,0
2026-09-01,수원시권선구,2026-09-02T02:00,ecmwf_ifs025_ensemble,51,0.725,0.255,0.02,0
2026-09-01,수원시권선구,2026-09-02T02:00,gem_global_ensemble,21,0.429,0.429,0.143,0
2026-09-01,수원시권선구,2026-09-02T03:00,ensemble,143,0.664,0.273,0.063,0
2026-09-01,수원시권선구,2026-09-02T03:00,icon_seamless_eps,40,0.725,0.175,0.1,0
2026-09-01,수원시권선구,2026-09-02T03:00,ncep_gefs_seamless,31,0.645,0.323,0.032,0
2026-09-01,수원시권선구,2026-09-02T03:00,ecmwf_ifs025_ensemble,51,0.725,0.255,0.02,0
2026-09-01,수원시권선구,2026-09-02T03:00,gem_global_ensemble,21,0.429,0.429,0.143,0
2026-09-01,수원시권선구,2026-09-02T04:00,ensemble,143,0.664,0.266,0.063,0.007
2026-09-01,수원시권선구,2026-09-02T04:00,icon_seamless_eps,40,0.675,0.2,0.1,0.025
2026-09-01,수원시권선구,2026-09-02T04:00,ncep_gefs_seamless,31,0.645,0.355,0,0
2026-09-01,수원시권선구,2026-09-02T04:00,ecmwf_ifs025_ensemble,51,0.804,0.157,0.039,0
2026-09-01,수원시권선구,2026-09-02T04:00,gem_global_ensemble,21,0.333,0.524,0.143,0
2026-09-01,수원시권선구,2026-09-02T05:00,ensemble,143,0.636,0.294,0.063,0.007
2026-09-01,수원시권선구,2026-09-02T05:00,icon_seamless_eps,40,0.575,0.3,0.1,0.025
2026-09-01,수원시권선구,2026-09-02T05:00,ncep_gefs_seamless,31,0.645,0.355,0,0
2026-09-01,수원시권선구,2026-09-02T05:00,ecmwf_ifs025_ensemble,51,0.804,0.157,0.039,0
2026-09-01,수원시권선구,2026-09-02T05:00,gem_global_ensemble,21,0.333,0.524,0.143,0
2026-09-01,수원시권선구,2026-09-02T06:00,ensemble,143,0.65,0.273,0.077,0
2026-09-01,수원시권선구,2026-09-02T06:00,icon_seamless_eps,40,0.625,0.225,0.15,0
2026-09-01,수원시권선구,2026-09-02T06:00,ncep_gefs_seamless,31,0.645,0.355,0,0
2026-09-01,수원시권선구,2026-09-02T06:00,ecmwf_ifs025_ensemble,51,0.804,0.157,0.039,0
2026-09-01,수원시권선구,2026-09-02T06:00,gem_global_ensemble,21,0.333,0.524,0.143,0
2026-09-01,수원시권선구,2026-09-02T07:00,ensemble,143,0.727,0.21,0.063,0
2026-09-01,수원시권선구,2026-09-02T07:00,icon_seamless_eps,40,0.675,0.225,0.1,0
2026-09-01,수원시권선구,2026-09-02T07:00,ncep_gefs_seamless,31,0.806,0.129,0.065,0
2026-09-01,수원시권선구,2026-09-02T07:00,ecmwf_ifs025_ensemble,51,0.824,0.157,0.02,0
2026-09-01,수원시권선구,2026-09-02T07:00,gem_global_ensemble,21,0.476,0.429,0.095,0
2026-09-01,수원시권선구,2026-09-02T08:00,ensemble,143,0.741,0.203,0.056,0
2026-09-01,수원시권선구,2026-09-02T08:00,icon_seamless_eps,40,0.725,0.2,0.075,0
2026-09-01,수원시권선구,2026-09-02T08:00,ncep_gefs_seamless,31,0.806,0.129,0.065,0
2026-09-01,수원시권선구,2026-09-02T08:00,ecmwf_ifs025_ensemble,51,0.824,0.157,0.02,0
2026-09-01,수원시권선구,2026-09-02T08:00,gem_global_ensemble,21,0.476,0.429,0.095,0
2026-09-01,수원시권선구,2026-09-02T09:00,ensemble,143,0.748,0.189,0.063,0
2026-09-01,수원시권선구,2026-09-02T09:00,icon_seamless_eps,40,0.75,0.15,0.1,0
2026-09-01,수원시권선구,2026-09-02T09:00,ncep_gefs_seamless,31,0.806,0.129,0.065,0
2026-09-01,수원시권선구,2026-09-02T09:00,ecmwf_ifs025_ensemble,51,0.824,0.157,0.02,0
2026-09-01,수원시권선구,2026-09-02T09:00,gem_global_ensemble,21,0.476,0.429,0.095,0
2026-09-01,수원시권선구,2026-09-02T10:00,ensemble,143,0.678,0.287,0.035,0
2026-09-01,수원시권선구,2026-09-02T10:00,icon_seamless_eps,40,0.725,0.175,0.1,0
2026-09-01,수원시권선구,2026-09-02T10:00,ncep_gefs_seamless,31,0.581,0.419,0,0
2026-09-01,수원시권선구,2026-09-02T10:00,ecmwf_ifs025_ensemble,51,0.706,0.294,0,0
2026-09-01,수원시권선구,2026-09-02T10:00,gem_global_ensemble,21,0.667,0.286,0.048,0
2026-09-01,수원시권선구,2026-09-02T11:00,ensemble,143,0.685,0.273,0.042,0
2026-09-01,수원시권선구,2026-09-02T11:00,icon_seamless_eps,40,0.75,0.125,0.125,0
2026-09-01,수원시권선구,2026-09-02T11:00,ncep_gefs_seamless,31,0.581,0.419,0,0
2026-09-01,수원시권선구,2026-09-02T11:00,ecmwf_ifs025_ensemble,51,0.706,0.294,0,0
2026-09-01,수원시권선구,2026-09-02T11:00,gem_global_ensemble,21,0.667,0.286,0.048,0
2026-09-01,수원시권선구,2026-09-02T12:00,ensemble,143,0.685,0.266,0.049,0
2026-09-01,수원시권선구,2026-09-02T12:00,icon_seamless_eps,40,0.75,0.1,0.15,0
2026-09-01,수원시권선구,2026-09-02T12:00,ncep_gefs_seamless,31,0.581,0.419,0,0
2026-09-01,수원시권선구,2026-09-02T12:00,ecmwf_ifs025_ensemble,51,0.706,0.294,0,0
2026-09-01,수원시권선구,2026-09-02T12:00,gem_global_ensemble,21,0.667,0.286,0.048,0
2026-09-01,수원시권선구,2026-09-02T13:00,ensemble,143,0.692,0.273,0.035,0
2026-09-01,수원시권선구,2026-09-02T13:00,icon_seamless_eps,40,0.775,0.1,0.125,0
2026-09-01,수원시권선구,2026-09-02T13:00,ncep_gefs_seamless,31,0.516,0.484,0,0
2026-09-01,수원시권선구,2026-09-02T13:00,ecmwf_ifs025_ensemble,51,0.804,0.196,0,0
2026-09-01,수원시권선구,2026-09-02T13:00,gem_global_ensemble,21,0.524,0.476,0,0
2026-09-01,수원시권선구,2026-09-02T14:00,ensemble,143,0.664,0.322,0.014,0
2026-09-01,수원시권선구,2026-09-02T14:00,icon_seamless_eps,40,0.675,0.275,0.05,0
2026-09-01,수원시권선구,2026-09-02T14:00,ncep_gefs_seamless,31,0.516,0.484,0,0
2026-09-01,수원시권선구,2026-09-02T14:00,ecmwf_ifs025_ensemble,51,0.804,0.196,0,0
2026-09-01,수원시권선구,2026-09-02T14:00,gem_global_ensemble,21,0.524,0.476,0,0
2026-09-01,수원시권선구,2026-09-02T15:00,ensemble,143,0.657,0.336,0.007,0
2026-09-01,수원시권선구,2026-09-02T15:00,icon_seamless_eps,40,0.65,0.325,0.025,0
2026-09-01,수원시권선구,2026-09-02T15:00,ncep_gefs_seamless,31,0.516,0.484,0,0
2026-09-01,수원시권선구,2026-09-02T15:00,ecmwf_ifs025_ensemble,51,0.804,0.196,0,0
2026-09-01,수원시권선구,2026-09-02T15:00,gem_global_ensemble,21,0.524,0.476,0,0
2026-09-01,수원시권선구,2026-09-02T16:00,ensemble,143,0.741,0.245,0.014,0
2026-09-01,수원시권선구,2026-09-02T16:00,icon_seamless_eps,40,0.7,0.25,0.05,0
2026-09-01,수원시권선구,2026-09-02T16:00,ncep_gefs_seamless,31,0.484,0.516,0,0
2026-09-01,수원시권선구,2026-09-02T16:00,ecmwf_ifs025_ensemble,51,0.882,0.118,0,0
2026-09-01,수원시권선구,2026-09-02T16:00,gem_global_ensemble,21,0.857,0.143,0,0
2026-09-01,수원시권선구,2026-09-02T17:00,ensemble,143,0.769,0.224,0.007,0
2026-09-01,수원시권선구,2026-09-02T17:00,icon_seamless_eps,40,0.8,0.175,0.025,0
2026-09-01,수원시권선구,2026-09-02T17:00,ncep_gefs_seamless,31,0.484,0.516,0,0
2026-09-01,수원시권선구,2026-09-02T17:00,ecmwf_ifs025_ensemble,51,0.882,0.118,0,0
2026-09-01,수원시권선구,2026-09-02T17:00,gem_global_ensemble,21,0.857,0.143,0,0
2026-09-01,수원시권선구,2026-09-02T18:00,ensemble,143,0.776,0.224,0,0
2026-09-01,수원시권선구,2026-09-02T18:00,icon_seamless_eps,40,0.825,0.175,0,0
2026-09-01,수원시권선구,2026-09-02T18:00,ncep_gefs_seamless,31,0.484,0.516,0,0
2026-09-01,수원시권선구,2026-09-02T18:00,ecmwf_ifs025_ensemble,51,0.882,0.118,0,0
2026-09-01,수원시권선구,2026-09-02T18:00,gem_global_ensemble,21,0.857,0.143,0,0
2026-09-01,수원시권선구,2026-09-02T19:00,ensemble,143,0.874,0.112,0.014,0
2026-09-01,수원시권선구,2026-09-02T19:00,icon_seamless_eps,40,0.85,0.1,0.05,0
2026-09-01,수원시권선구,2026-09-02T19:00,ncep_gefs_seamless,31,0.742,0.258,0,0
2026-09-01,수원시권선구,2026-09-02T19:00,ecmwf_ifs025_ensemble,51,0.98,0.02,0,0
2026-09-01,수원시권선구,2026-09-02T19:00,gem_global_ensemble,21,0.857,0.143,0,0
2026-09-01,수원시권선구,2026-09-02T20:00,ensemble,143,0.881,0.112,0.007,0
2026-09-01,수원시권선구,2026-09-02T20:00,icon_seamless_eps,40,0.875,0.1,0.025,0
2026-09-01,수원시권선구,2026-09-02T20:00,ncep_gefs_seamless,31,0.742,0.258,0,0
2026-09-01,수원시권선구,2026-09-02T20:00,ecmwf_ifs025_ensemble,51,0.98,0.02,0,0
2026-09-01,수원시권선구,2026-09-02T20:00,gem_global_ensemble,21,0.857,0.143,0,0
2026-09-01,수원시권선구,2026-09-02T21:00,ensemble,143,0.881,0.112,0.007,0
2026-09-01,수원시권선구,2026-09-02T21:00,icon_seamless_eps,40,0.875,0.1,0.025,0
2026-09-01,수원시권선구,2026-09-02T21:00,ncep_gefs_seamless,31,0.742,0.258,0,0
2026-09-01,수원시권선구,2026-09-02T21:00,ecmwf_ifs025_ensemble,51,0.98,0.02,0,0
2026-09-01,수원시권선구,2026-09-02T21:00,gem_global_ensemble,21,0.857,0.143,0,0
2026-09-01,수원시권선구,2026-09-02T22:00,ensemble,143,0.909,0.091,0,0
2026-09-01,수원시권선구,2026-09-02T22:00,icon_seamless_eps,40,0.9,0.1,0,0
2026-09-01,수원시권선구,2026-09-02T22:00,ncep_gefs_seamless,31,0.903,0.097,0,0
2026-09-01,수원시권선구,2026-09-02T22:00,ecmwf_ifs025_ensemble,51,0.941,0.059,0,0
2026-09-01,수원시권선구,2026-09-02T22:00,gem_global_ensemble,21,0.857,0.143,0,0
2026-09-01,수원시권선구,2026-09-02T23:00,ensemble,143,0.909,0.091,0,0
2026-09-01,수원시권선구,2026-09-02T23:00,icon_seamless_eps,40,0.9,0.1,0,0
2026-09-01,수원시권선구,2026-09-02T23:00,ncep_gefs_seamless,31,0.903,0.097,0,0
2026-09-01,수원시권선구,2026-09-02T23:00,ecmwf_ifs025_ensemble,51,0.941,0.059,0,0
2026-09-01,수원시권선구,2026-09-02T23:00,gem_global_ensemble,21,0.857,0.143,0,0
2026-09-01,성남시수정구,2026-09-01T00:00,ensemble,143,0.014,0.063,0.357,0.566
2026-09-01,성남시수정구,2026-09-01T00:00,icon_seamless_eps,40,0,0.025,0.25,0.725
2026-09-01,성남시수정구,2026-09-01T00:00,ncep_gefs_seamless,31,0,0.065,0.387,0.548
2026-09-01,성남시수정구,2026-09-01T00:00,ecmwf_ifs025_ensemble,51,0,0.02,0.373,0.608
2026-09-01,성남시수정구,2026-09-01T00:00,gem_global_ensemble,21,0.095,0.238,0.476,0.19
2026-09-01,성남시수정구,2026-09-01T01:00,ensemble,143,0,0.126,0.364,0.51
2026-09-01,성남시수정구,2026-09-01T01:00,icon_seamless_eps,40,0,0.025,0.2,0.775
2026-09-01,성남시수정구,2026-09-01T01:00,ncep_gefs_seamless,31,0,0.484,0.452,0.065
2026-09-01,성남시수정구,2026-09-01T01:00,ecmwf_ifs025_ensemble,51,0,0.02,0.431,0.549
2026-09-01,성남시수정구,2026-09-01T01:00,gem_global_ensemble,21,0,0.048,0.381,0.571
2026-09-01,성남시수정구,2026-09-01T02:00,ensemble,143,0,0.126,0.357,0.517
2026-09-01,성남시수정구,2026-09-01T02:00,icon_seamless_eps,40,0,0.025,0.175,0.8
2026-09-01,성남시수정구,2026-09-01T02:00,ncep_gefs_seamless,31,0,0.484,0.452,0.065
2026-09-01,성남시수정구,2026-09-01T02:00,ecmwf_ifs025_ensemble,51,0,0.02,0.431,0.549
2026-09-01,성남시수정구,2026-09-01T02:00,gem_global_ensemble,21,0,0.048,0.381,0.571
2026-09-01,성남시수정구,2026-09-01T03:00,ensemble,143,0,0.126,0.378,0.497
2026-09-01,성남시수정구,2026-09-01T03:00,icon_seamless_eps,40,0,0.025,0.25,0.725
2026-09-01,성남시수정구,2026-09-01T03:00,ncep_gefs_seamless,31,0,0.484,0.452,0.065
2026-09-01,성남시수정구,2026-09-01T03:00,ecmwf_ifs025_ensemble,51,0,0.02,0.431,0.549
2026-09-01,성남시수정구,2026-09-01T03:00,gem_global_ensemble,21,0,0.048,0.381,0.571
2026-09-01,성남시수정구,2026-09-01T04:00,ensemble,143,0.049,0.161,0.406,0.385
2026-09-01,성남시수정구,2026-09-01T04:00,icon_seamless_eps,40,0.025,0.075,0.375,0.525
2026-09-01,성남시수정구,2026-09-01T04:00,ncep_gefs_seamless,31,0.161,0.419,0.387,0.032
2026-09-01,성남시수정구,2026-09-01T04:00,ecmwf_ifs025_ensemble,51,0.02,0.039,0.471,0.471
2026-09-01,성남시수정구,2026-09-01T04:00,gem_global_ensemble,21,0,0.238,0.333,0.429
2026-09-01,성남시수정구,2026-09-01T05:00,ensemble,143,0.063,0.182,0.413,0.343
2026-09-01,성남시수정구,2026-09-01T05:00,icon_seamless_eps,40,0.075,0.15,0.4,0.375
2026-09-01,성남시수정구,2026-09-01T05:00,ncep_gefs_seamless,31,0.161,0.419,0.387,0.032
2026-09-01,성남시수정구,2026-09-01T05:00,ecmwf_ifs025_ensemble,51,0.02,0.039,0.471,0.471
2026-09-01,성남시수정구,2026-09-01T05:00,gem_global_ensemble,21,0,0.238,0.333,0.429
